Source,Target,Weight,Type
А.Г.Карин,Д.И.Фонвизин,1,directed
А.Г.Карин,Ип.Ф.Богданович,1,directed
А.Г.Карин,А.А.Нартов,1,directed
А.Г.Карин,Е.А.Болховитинов,1,directed
М.Г.Гаврилов,А.А.Барсов,1,directed
М.Г.Гаврилов,П.И.Страхов,1,directed
Д.А.Сеченов,И.И.Шувалов,1,directed
Д.А.Сеченов,П.Петров,1,directed
Д.А.Сеченов,П.Г.Левшин,1,directed
Д.А.Сеченов,Н.И.Новиков,1,directed
Д.А.Сеченов,Г.Ф.Бужинский,1,directed
Д.А.Сеченов,Ф.Л.Лопатинский,1,directed
М.Н.Костин,И.Г.Бакмейстер,1,directed
ЕкатеринаII,С.Ф.Тодорский,1,directed
ЕкатеринаII,И.И.Шувалов,1,directed
ЕкатеринаII,А.П.Сумароков,1,directed
ЕкатеринаII,Г.Н.Теплов,1,directed
ЕкатеринаII,Н.И.Панин,1,directed
ЕкатеринаII,В.П.Петров,1,directed
ЕкатеринаII,Н.И.Новиков,1,directed
ЕкатеринаII,Я.Б.Княжнин,1,directed
ЕкатеринаII,М.И.Попов,1,directed
ЕкатеринаII,М.Д.Чулков,1,directed
ЕкатеринаII,Ип.Ф.Богданович,1,directed
ЕкатеринаII,Ф.А.Эмин,1,directed
ЕкатеринаII,Д.И.Фонвизин,1,directed
ЕкатеринаII,А.М.Дмитриев-Мамонов,1,directed
ЕкатеринаII,А.П.Шувалов,1,directed
ЕкатеринаII,П.Г.Левшин,1,directed
ЕкатеринаII,И.Н.Болтин,1,directed
ЕкатеринаII,А.А.Барсов,1,directed
Я.Добрынин,В.К.Тредиаковский,1,directed
П.Суворов,А.П.Сумароков,1,directed
Н.Е.Струйский,Ф.Г.Карин,1,directed
Н.Е.Струйский,И.М.Долгоруков,1,directed
Н.Е.Струйский,Н.И.Панин,1,directed
Н.Е.Струйский,И.И.Шувалов,1,directed
Н.Е.Струйский,В.К.Тредиаковский,1,directed
Н.Е.Струйский,А.П.Сумароков,1,directed
Н.Е.Струйский,П.Г.Левшин,1,directed
Н.Е.Струйский,Я.Б.Княжнин,1,directed
А.Н.Серебренников,П.Г.Левшин,1,directed
А.Н.Серебренников,Д.С.Семенов-Руднев,1,directed
А.Н.Серебренников,А.П.Сумароков,1,directed
А.Н.Серебренников,А.Г.Строганов,1,directed
А.Н.Серебренников,П.Н.Трубецкой,1,directed
П.И.Богданов,М.Н.Муравьев,1,directed
Г.Р.Державин,И.И.Шувалов,1,directed
Г.Р.Державин,А.П.Сумароков,1,directed
Г.Р.Державин,И.И.Дмитриев,1,directed
Г.Р.Державин,К.А.Кондратович,1,directed
Г.Р.Державин,Д.И.Фонвизин,1,directed
Г.Р.Державин,А.Р.Воронцов,1,directed
Г.Р.Державин,П.М.Захарьин,1,directed
Г.Р.Державин,Н.И.Новиков,1,directed
Г.Р.Державин,М.Г.Орлова,1,directed
Г.Р.Державин,Е.К.Нилова,1,directed
Г.Р.Державин,А.В.Храповицкий,1,directed
Г.Р.Державин,Ип.Ф.Богданович,1,directed
Г.Р.Державин,А.Н.Радищев,1,directed
Г.Р.Державин,А.С.Хвостов,1,directed
Г.Р.Державин,Е.А.Болховитинов,1,directed
Н.И.Титова,Н.С.Титов,1,directed
Н.И.Титова,Н.И.Новиков,1,directed
Н.И.Титова,Л.И.Бакмейстер,1,directed
А.С.Агафонов,Н.И.Новиков,1,directed
С.К.Вязмитинов,Н.И.Новиков,1,directed
С.К.Вязмитинов,И.П.Тургенев,1,directed
А.Ф.Ржевская,А.П.Сумароков,1,directed
А.Ф.Ржевская,Н.И.Новиков,1,directed
П.А.Юрьев,Г.А.Криновский,1,directed
Е.П.Свиньина,М.М.Херасков,1,directed
Е.П.Свиньина,Н.И.Новиков,1,directed
Н.С.Титов,А.П.Сумароков,1,directed
И.Текутьев,А.С.Хвостов,1,directed
И.Текутьев,А.А.Волков,1,directed
И.И.Богаевский,Н.И.Новиков,1,directed
И.И.Богаевский,П.И.Богданович,1,directed
И.И.Богаевский,Ип.Ф.Богданович,1,directed
Я.М.Родде,П.Г.Левшин,1,directed
С.И.Гамалея,И.П.Тургенев,1,directed
С.И.Гамалея,И.В.Лопухин,1,directed
С.И.Гамалея,Н.Н.Трубецкой,1,directed
Н.Иванов,Н.И.Новиков,1,directed
П.П.Бекетов,Н.А.Бекетов,1,directed
П.П.Бекетов,И.И.Дмитриев,1,directed
П.П.Бекетов,Ип.Ф.Богданович,1,directed
П.П.Бекетов,М.М.Херасков,1,directed
Д.С.Семенов-Руднев,П.Г.Левшин,1,directed
Д.С.Семенов-Руднев,В.Г.Рубан,1,directed
Д.С.Семенов-Руднев,Н.И.Панин,1,directed
Д.С.Семенов-Руднев,Е.Прокопович,1,directed
Д.С.Семенов-Руднев,А.С.Зертис-Каменский,1,directed
Д.С.Семенов-Руднев,Е.Булгарис,1,directed
Д.С.Семенов-Руднев,Г.Н.Теплов,1,directed
Д.С.Семенов-Руднев,А.И.Подобедов,1,directed
Д.С.Семенов-Руднев,Н.И.Новиков,1,directed
Д.С.Семенов-Руднев,Л.И.Бакмейстер,1,directed
Д.С.Семенов-Руднев,А.Н.Серебренников,1,directed
Д.С.Семенов-Руднев,П.Петров,1,directed
Д.С.Семенов-Руднев,И.М.Долгоруков,1,directed
А.Г.Решетников,Н.И.Новиков,1,directed
А.Г.Решетников,П.Н.Трубецкой,1,directed
А.Г.Решетников,Н.Павлов,1,directed
А.Г.Решетников,М.В.Сушков,1,directed
А.Г.Решетников,Н.П.Николев,1,directed
А.Г.Решетников,Д.Н.Зиновьев,1,directed
А.Г.Решетников,П.М.Захарьин,1,directed
А.Г.Решетников,А.С.Зертис-Каменский,1,directed
А.Г.Решетников,Ип.Ф.Богданович,1,directed
А.Г.Решетников,И.И.Дмитриев,1,directed
А.Г.Решетников,И.В.Лопухин,1,directed
А.Г.Решетников,А.П.Сумароков,1,directed
А.Г.Решетников,И.П.Тургенев,1,directed
М.В.Данилов,Д.И.Фонвизин,1,directed
М.В.Данилов,Н.И.Попов,1,directed
М.В.Данилов,Г.Н.Теплов,1,directed
Д.И.Карманов,Ф.Л.Лопатинский,1,directed
Д.И.Карманов,П.Петров,1,directed
Д.И.Карманов,В.И.Верещагин,1,directed
Д.И.Карманов,П.Г.Левшин,1,directed
Д.И.Карманов,В.Н.Татищев,1,directed
Д.И.Карманов,Н.И.Новиков,1,directed
Ф.В.Ушаков,А.Н.Радищев,1,directed
Ф.В.Ушаков,Г.Н.Теплов,1,directed
И.Блонницкий,С.Ф.Тодорский,1,directed
И.Блонницкий,В.Лащевский,1,directed
И.Блонницкий,Г.Щеголев,1,directed
И.И.Шувалов,А.П.Сумароков,1,directed
И.И.Шувалов,П.И.Фонвизин,1,directed
И.И.Шувалов,Ип.Ф.Богданович,1,directed
И.И.Шувалов,И.И.Дмитриев,1,directed
И.И.Шувалов,М.М.Херасков,1,directed
И.И.Шувалов,И.С.Барков,1,directed
И.И.Шувалов,Н.И.Новиков,1,directed
А.Ф.Якубович,Н.Н.Бантыш-Каменский,1,directed
Д.С.Аничков,А.С.Зертис-Каменский,1,directed
П.А.Алексеев,Н.И.Новиков,1,directed
П.А.Алексеев,И.А.Алексеев,1,directed
Е.Ф.Болтина,Л.И.Бакмейстер,1,directed
И.И.Виноградов,Е.А.Болховитинов,1,directed
И.И.Виноградов,Н.И.Новиков,1,directed
И.И.Виноградов,И.В.Лопухин,1,directed
И.И.Виноградов,И.И.Дмитриев,1,directed
И.И.Виноградов,И.М.Долгоруков,1,directed
П.К.Соловьев,А.А.Нартов,1,directed
П.К.Соловьев,В.П.Петров,1,directed
П.К.Соловьев,М.М.Херасков,1,directed
И.Карпинский,Д.Нащинский,1,directed
И.Карпинский,Е.Прокопович,1,directed
И.Карпинский,И.Г.Воейков,1,directed
С.П.Колосов,В.Г.Рубан,1,directed
С.П.Колосов,Д.И.Фонвизин,1,directed
А.А.Тейльс,И.И.Шувалов,1,directed
А.А.Тейльс,М.М.Херасков,1,directed
В.П.Светов,А.П.Сумароков,1,directed
В.П.Светов,В.К.Тредиаковский,1,directed
В.П.Светов,А.А.Барсов,1,directed
В.П.Светов,А.Д.Байбаков,1,directed
А.Вершницкий,Н.И.Новиков,1,directed
Н.И.Загоровский,Н.И.Новиков,1,directed
Н.И.Загоровский,И.В.Лопухин,1,directed
Ф.И.Дмитриев-Мамонов,А.П.Сумароков,1,directed
Ф.И.Дмитриев-Мамонов,М.М.Щербатов,1,directed
Ф.И.Дмитриев-Мамонов,И.Н.Болтин,1,directed
Ф.И.Дмитриев-Мамонов,М.М.Херасков,1,directed
Ф.И.Дмитриев-Мамонов,В.И.Майков,1,directed
Ф.И.Дмитриев-Мамонов,П.Денбовцев,1,directed
И.С.Барков,Б.А.Волков,1,directed
И.С.Барков,С.С.Волчков,1,directed
И.С.Барков,И.Максимович,1,directed
И.С.Барков,А.П.Сумароков,1,directed
И.С.Барков,К.А.Кондратович,1,directed
И.С.Барков,М.Д.Чулков,1,directed
И.С.Барков,Н.И.Новиков,1,directed
И.С.Барков,В.И.Майков,1,directed
И.А.Второв,И.В.Лопухин,1,directed
И.А.Второв,И.И.Дмитриев,1,directed
И.А.Второв,Д.И.Фонвизин,1,directed
И.А.Второв,Н.И.Страхов,1,directed
Д.В.Дягилев,А.П.Сумароков,1,directed
Д.В.Дягилев,В.И.Майков,1,directed
И.Выродов,А.Выродов,1,directed
Г.Н.Городчанинов,Д.И.Фонвизин,1,directed
Г.Н.Городчанинов,Е.А.Болховитинов,1,directed
Г.Н.Городчанинов,Д.Н.Зиновьев,1,directed
Р.М.Цебриков,Н.И.Панин,1,directed
Р.М.Цебриков,А.Н.Радищев,1,directed
Р.М.Цебриков,Н.И.Новиков,1,directed
Р.М.Цебриков,А.Р.Воронцов,1,directed
Р.М.Цебриков,А.С.Хвостов,1,directed
Р.М.Цебриков,Я.Б.Княжнин,1,directed
Р.М.Цебриков,А.И.Леванда,1,directed
Р.М.Цебриков,Д.И.Фонвизин,1,directed
Г.И.Иванов,Ип.Ф.Богданович,1,directed
А.А.Ржевский,М.М.Херасков,1,directed
А.А.Ржевский,Ип.Ф.Богданович,1,directed
А.А.Ржевский,А.П.Сумароков,1,directed
А.А.Ржевский,С.В.Нарышкин,1,directed
А.А.Ржевский,Н.И.Новиков,1,directed
А.А.Ржевский,А.А.Нартов,1,directed
А.А.Ржевский,А.Ф.Ржевская,1,directed
А.А.Ржевский,И.И.Дмитриев,1,directed
А.А.Ржевский,И.В.Лопухин,1,directed
А.А.Ржевский,Н.Н.Трубецкой,1,directed
Л.И.Голенищев-Кутузов,В.С.Попов,1,directed
А.А.Нартов,А.К.Нартов,1,directed
И.Ф.Беллинсгаузен,М.М.Херасков,1,directed
И.Ф.Беллинсгаузен,Г.Ф.Бужинский,1,directed
А.Дружеруков,М.М.Херасков,1,directed
А.Дружеруков,А.П.Сумароков,1,directed
А.Дружеруков,И.И.Дмитриев,1,directed
А.Дружеруков,В.И.Майков,1,directed
А.Дружеруков,Н.П.Николев,1,directed
А.Дружеруков,Ф.Г.Карин,1,directed
А.О.Аблесимов,А.П.Сумароков,1,directed
А.О.Аблесимов,М.И.Попов,1,directed
А.О.Аблесимов,Н.П.Николев,1,directed
С.Н.Веницеев,А.В.Храповицкий,1,directed
С.Н.Веницеев,П.С.Батурин,1,directed
М.И.Козачинский,Е.Прокопович,1,directed
М.И.Козачинский,А.Горка,1,directed
Ив.Ф.Богданович,Ип.Ф.Богданович,1,directed
А.И.Воронцов,А.Р.Воронцов,1,directed
Д.Тодорский,П.Петров,1,directed
П.И.Богданович,Д.И.Фонвизин,1,directed
П.И.Богданович,Ф.А.Эмин,1,directed
П.И.Богданович,Г.Ф.Бужинский,1,directed
П.И.Богданович,Ф.О.Туманский,1,directed
П.И.Богданович,М.М.Херасков,1,directed
Т.В.Константинов,Я.Б.Княжнин,1,directed
Г.С.Шутов,М.А.Ушаков,1,directed
Г.С.Шутов,А.И.Попов,1,directed
Г.С.Шутов,А.П.Сумароков,1,directed
Ф.Г.Карин,Н.Г.Карин,1,directed
Ф.Г.Карин,С.Е.Десницкий,1,directed
Ф.Г.Карин,А.П.Сумароков,1,directed
Ф.Г.Карин,Н.П.Николев,1,directed
Ф.Г.Карин,Е.Прокопович,1,directed
Ф.Г.Карин,Е.А.Болховитинов,1,directed
Г.П.Каменев,И.В.Лопухин,1,directed
Г.П.Каменев,И.П.Тургенев,1,directed
Г.П.Каменев,И.И.Дмитриев,1,directed
Г.П.Каменев,И.А.Дмитревский,1,directed
Г.П.Каменев,М.М.Щербатов,1,directed
Г.П.Каменев,М.М.Херасков,1,directed
И.П.Чаадаев,Я.П.Чаадаев,1,directed
И.П.Чаадаев,М.Н.Муравьев,1,directed
